gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-act-inst
0,332,-207.9823,-33.3309,-114.7836,-33.3309,9f34dbf5-7b48-4dcc-ac5b-1931f88325f6,-33.3309,3.5701,5
1,166,-184.2758,-27.7627,-102.8922,-27.7627,46b07c38-a4f4-43ff-9dd6-af1166c6f2d9,-27.7627,9.203,5
2,214,-160.4736,-17.0334,-93.7065,-17.0334,4e226adb-d51c-472e-a8cc-3c647dfbb3a8,-17.0334,1.7886,4
3,315,-126.3915,-17.0334,-83.4375,-20.1351,4e226adb-d51c-472e-a8cc-3c647dfbb3a8,-17.0334,1.7886,4
4,443,-123.8676,-6.7689,-72.873,-6.7689,a85d1739-ed36-4d9b-ae75-4d24ebf0e94a,-6.7689,0.5077,8
5,531,-136.7376,-6.7689,-57.7018,-16.3427,a85d1739-ed36-4d9b-ae75-4d24ebf0e94a,-6.7689,0.5077,8
6,594,-114.0311,-6.7689,-41.5711,-15.3448,a85d1739-ed36-4d9b-ae75-4d24ebf0e94a,-6.7689,0.5077,8
7,598,-117.967,-6.7689,-38.6621,-15.392,a85d1739-ed36-4d9b-ae75-4d24ebf0e94a,-6.7689,0.5077,8
8,603,-119.0164,-6.3521,-34.8739,-6.3521,7cde1373-e3bc-4fe0-afe8-77970605c73d,-6.3521,0.0864,9
9,589,-117.5007,-5.6848,-29.4442,-5.6848,855deaaf-af6d-4b0a-ae4f-5701d20f3688,-5.6848,2.7955,7
10,591,-121.4882,-3.0969,-26.7484,-3.0969,d30bc811-c209-4450-8378-3414752de7db,-3.0969,2.6435,7
11,412,-128.6346,-3.0017,-37.5043,-3.0017,58b7bdc1-ddfd-40b1-8721-d17a0a460101,-3.0017,0.1014,10
12,571,-129.9388,-2.0829,-25.3014,-2.0829,bf7a2f59-12c3-488e-a91c-5df51c52c28f,-2.0829,1.3546,7
13,607,-115.5073,-0.5195,-19.2194,-0.5195,c08da42f-b565-4c3d-b480-d6ebca13ca7c,-0.5195,1.5165,10
14,544,-117.9264,0.6911,-20.0696,0.6911,3c4d5a05-c3e6-49a5-9e22-70965793ceba,0.6911,0.5996,10
15,588,-121.4768,0.8776,-14.9104,0.8776,7e0c259d-5509-485c-92e1-1423337078b6,0.8776,0.2062,10
16,322,-123.359,0.8776,-33.552,-0.1141,7e0c259d-5509-485c-92e1-1423337078b6,0.8776,0.2062,10
17,530,-121.2896,0.8776,-14.6683,0.6811,7e0c259d-5509-485c-92e1-1423337078b6,0.8776,0.2062,10
18,563,-117.7142,1.1233,-11.1487,1.1233,c023a4c9-d2fe-4237-b465-20aa753043e7,1.1233,0.1482,10
19,549,-122.2174,1.3271,-11.2168,1.3271,1376d356-1a42-4e36-937e-04f0949d69d3,1.3271,3.1713,8
20,531,-118.7983,1.3271,-11.8778,1.192,1376d356-1a42-4e36-937e-04f0949d69d3,1.3271,3.1713,8
21,348,-125.3126,1.3271,-30.5561,1.0792,1376d356-1a42-4e36-937e-04f0949d69d3,1.3271,3.1713,8
22,540,-118.7919,1.3271,-11.3241,1.1611,1376d356-1a42-4e36-937e-04f0949d69d3,1.3271,3.1713,8
23,549,-121.4936,1.4475,-10.4883,1.4475,841881ee-8b0d-4cca-8cac-fc635cc69d6b,1.4475,1.0722,10
24,586,-122.3727,3.7212,-6.2631,3.7212,8fc6041a-5816-4896-8743-608fb3c43fe3,3.7212,1.0299,8
25,575,-120.9771,3.7212,-6.7957,2.5629,8fc6041a-5816-4896-8743-608fb3c43fe3,3.7212,1.0299,8
26,423,-123.2771,3.7212,-25.4132,1.2261,8fc6041a-5816-4896-8743-608fb3c43fe3,3.7212,1.0299,8
27,558,-119.6954,3.7212,-8.6094,3.4309,8fc6041a-5816-4896-8743-608fb3c43fe3,3.7212,1.0299,8
28,547,-120.8256,3.7212,-8.1176,2.5903,8fc6041a-5816-4896-8743-608fb3c43fe3,3.7212,1.0299,8
29,547,-118.8208,3.7212,-8.2477,3.5703,8fc6041a-5816-4896-8743-608fb3c43fe3,3.7212,1.0299,8
30,542,-120.9154,3.7571,-7.6974,3.7571,643b5498-8ef2-4c30-9afe-f1db5812252c,3.7571,0.6118,12
31,366,-127.7001,3.7571,-28.8025,3.1442,643b5498-8ef2-4c30-9afe-f1db5812252c,3.7571,0.6118,12
32,545,-122.5719,3.7571,-8.4382,3.7066,643b5498-8ef2-4c30-9afe-f1db5812252c,3.7571,0.6118,12
33,538,-122.1765,4.1165,-9.2516,4.1165,4dde705c-ed3b-4f50-a71c-b9022bb02f55,4.1165,0.5996,12
34,534,-119.5448,4.1165,-9.1187,3.9098,4dde705c-ed3b-4f50-a71c-b9022bb02f55,4.1165,0.5996,12
35,556,-121.675,4.1165,-5.1898,3.9948,4dde705c-ed3b-4f50-a71c-b9022bb02f55,4.1165,0.5996,12
36,345,-122.2144,4.8704,-29.1577,4.8704,9b1d8937-10b8-4d3d-9f52-e76efe5e4207,4.8704,0.1431,12
37,539,-123.391,5.0253,-7.0999,5.0253,5a04c7d0-4f06-46f8-9b5e-1daa3a9de7c0,5.0253,0.4782,12
38,548,-118.9797,5.0253,-7.2614,4.8259,5a04c7d0-4f06-46f8-9b5e-1daa3a9de7c0,5.0253,0.4782,12
39,575,-120.6886,5.0253,-4.8796,4.9725,5a04c7d0-4f06-46f8-9b5e-1daa3a9de7c0,5.0253,0.4782,12
40,535,-121.1764,5.043,-7.9596,5.043,af676ca1-23f7-4db3-be4e-89d821ce008a,5.043,0.2278,12
41,343,-134.705,5.1019,-29.5425,5.1019,af5b30b1-3cdf-4281-90d4-8e41708924cf,5.1019,0.4179,12
42,563,-121.4572,5.1019,-6.274,4.9131,af5b30b1-3cdf-4281-90d4-8e41708924cf,5.1019,0.4179,12
43,551,-122.3483,5.1245,-7.0218,5.1245,0f37a4f3-6556-42b5-ac71-9e5bd1744091,5.1245,0.3196,13
44,558,-118.2615,12.4401,-5.898,12.4401,12aa0bfe-f75e-4fc9-8cc1-0914ca3a7435,12.4401,3.9821,11
45,555,-124.5401,12.4401,-7.433,5.0718,12aa0bfe-f75e-4fc9-8cc1-0914ca3a7435,12.4401,3.9821,11
46,368,-123.3055,12.4401,-28.6392,5.0584,12aa0bfe-f75e-4fc9-8cc1-0914ca3a7435,12.4401,3.9821,11
47,569,-123.8559,12.4401,-2.3658,5.3851,12aa0bfe-f75e-4fc9-8cc1-0914ca3a7435,12.4401,3.9821,11
48,551,-120.5748,12.4401,-5.232,7.0622,12aa0bfe-f75e-4fc9-8cc1-0914ca3a7435,12.4401,3.9821,11
49,571,-159.0249,12.4401,-5.0739,11.9259,12aa0bfe-f75e-4fc9-8cc1-0914ca3a7435,12.4401,3.9821,11
50,558,-128.546,12.4401,-5.2657,6.4271,12aa0bfe-f75e-4fc9-8cc1-0914ca3a7435,12.4401,3.9821,11
51,358,-131.6072,18.4049,-26.8755,18.4049,01f88e32-bf82-4c26-8892-6a05030122bc,18.4049,3.248,12
52,521,-120.5844,18.4049,-7.368,14.3926,01f88e32-bf82-4c26-8892-6a05030122bc,18.4049,3.248,12
53,571,-118.3692,18.4049,-2.264,13.5345,01f88e32-bf82-4c26-8892-6a05030122bc,18.4049,3.248,12
54,537,-118.4711,18.4049,-4.2048,16.1484,01f88e32-bf82-4c26-8892-6a05030122bc,18.4049,3.248,12
55,571,-121.7789,18.4049,-3.3212,17.8356,01f88e32-bf82-4c26-8892-6a05030122bc,18.4049,3.248,12
56,372,-127.0232,18.4049,-24.2143,14.0924,01f88e32-bf82-4c26-8892-6a05030122bc,18.4049,3.248,12
57,585,-116.9571,18.4049,2.3829,17.0023,01f88e32-bf82-4c26-8892-6a05030122bc,18.4049,3.248,12
58,550,-119.0278,18.4049,0.1507,18.1089,01f88e32-bf82-4c26-8892-6a05030122bc,18.4049,3.248,12
59,534,-125.2523,18.4049,0.8332,18.2409,01f88e32-bf82-4c26-8892-6a05030122bc,18.4049,3.248,12
60,551,-139.3888,18.9188,1.8922,18.9188,065d1f93-5e71-4e12-8cf6-58da0a426c9b,18.9188,1.3959,9
61,396,-121.3741,18.9188,-15.6497,16.9608,065d1f93-5e71-4e12-8cf6-58da0a426c9b,18.9188,1.3959,9
62,596,-123.0718,18.9188,6.625,17.5426,065d1f93-5e71-4e12-8cf6-58da0a426c9b,18.9188,1.3959,9
63,574,-140.3641,19.63,2.2123,19.63,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
64,604,-130.627,19.63,7.3203,19.2599,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
65,602,-119.0418,19.63,7.4674,18.5235,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
66,410,-123.3233,19.63,-13.9974,17.4516,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
67,578,-122.7151,19.63,5.6275,18.6599,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
68,584,-123.6428,19.63,5.6186,17.9309,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
69,552,-165.4669,19.63,3.0602,18.6055,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
70,556,-126.7668,19.63,5.3133,17.8592,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
71,373,-144.6111,19.63,-16.4698,16.7589,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
72,581,-117.5268,19.63,6.9054,17.7193,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
73,605,-158.8522,19.63,8.4792,17.6843,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
74,595,-157.5424,19.63,7.9669,17.8094,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
75,592,-117.3538,19.63,8.4257,18.8557,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
76,375,-146.3319,19.63,-15.5764,17.4042,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
77,584,-157.6821,19.63,6.6373,18.2232,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
78,552,-150.7047,19.63,3.4026,17.9751,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
79,585,-115.0883,19.63,6.2419,17.0878,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
80,576,-122.0599,19.63,6.7762,19.4564,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
81,407,-125.4982,19.63,-12.1038,18.0296,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
82,585,-125.6943,19.63,7.8581,18.9263,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
83,561,-121.1069,19.63,3.5815,19.2354,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
84,567,-126.5951,19.63,6.5704,17.6031,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
85,581,-117.2168,19.63,7.3573,17.5094,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
86,411,-119.7202,19.63,-12.8495,17.413,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
87,589,-119.1346,19.63,7.5114,17.7328,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
88,604,-125.6798,19.63,7.0204,18.1285,8c80c254-319f-476a-bb1d-a8049cef7e75,19.63,2.1917,9
89,545,-121.5842,20.5667,3.9086,20.5667,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
90,584,-143.671,20.5667,5.2741,18.2175,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
91,400,-123.5915,20.5667,-14.2075,17.8833,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
92,578,-141.0587,20.5667,6.8461,17.2927,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
93,570,-138.571,20.5667,5.1679,18.0881,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
94,561,-123.0185,20.5667,6.1232,17.8766,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
95,576,-117.9188,20.5667,7.451,18.3596,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
96,348,-155.5661,20.5667,-20.3943,17.0364,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
97,563,-137.2519,20.5667,4.1558,17.4342,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
98,585,-122.4027,20.5667,8.0968,17.6557,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
99,573,-135.0664,20.5667,4.9935,18.4101,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
100,571,-116.6342,20.5667,6.6008,18.0388,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
101,415,-150.1649,20.5667,-13.8656,16.8163,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
102,582,-120.2633,20.5667,7.4585,17.1055,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
103,578,-142.7845,20.5667,8.1565,19.3638,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
104,567,-123.723,20.5667,6.1237,18.4357,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
105,592,-118.2088,20.5667,9.173,18.0627,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
106,379,-123.2476,20.5667,-18.9581,16.6756,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
107,592,-118.2566,20.5667,8.3967,17.6746,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
108,557,-117.9921,20.5667,3.961,17.5207,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
109,605,-118.2711,20.5667,7.444,17.3768,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
110,572,-151.3738,20.5667,6.5192,18.7454,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
111,394,-157.6397,20.5667,-14.974,16.3599,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
112,583,-121.5876,20.5667,7.9606,18.3764,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
113,582,-121.1683,20.5667,7.2001,19.6075,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
114,591,-118.3657,20.5667,7.9486,17.7882,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
115,560,-118.9108,20.5667,6.5685,18.9315,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
116,402,-157.6319,20.5667,-14.2438,17.2927,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
117,613,-117.2397,20.5667,8.2813,17.2897,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
118,587,-117.3692,20.5667,8.5637,18.2333,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
119,606,-120.0576,20.5667,9.5633,19.8874,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
120,600,-118.0023,20.5667,7.8575,18.5694,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
121,395,-124.2055,20.5667,-15.6088,17.6802,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
122,558,-121.7751,20.5667,5.2241,17.0955,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
123,571,-122.0419,20.5667,6.5904,18.929,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
124,544,-119.9848,20.5667,4.404,17.1837,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
125,570,-119.5771,20.5667,6.8609,18.6681,3b79f22e-46ab-4ee3-a2df-e5b8cc53f4f9,20.5667,4.4501,9
126,415,-141.0257,27.7537,-11.8516,27.7537,987fee76-d9e7-47f9-934e-281cbdf5dc11,27.7537,7.621,11
127,580,-118.6944,27.7537,8.1526,25.9293,987fee76-d9e7-47f9-934e-281cbdf5dc11,27.7537,7.621,11
128,592,-118.7145,27.7537,8.9529,26.1684,987fee76-d9e7-47f9-934e-281cbdf5dc11,27.7537,7.621,11
129,587,-128.2793,27.7537,7.8463,19.7876,987fee76-d9e7-47f9-934e-281cbdf5dc11,27.7537,7.621,11
130,588,-118.3355,28.0395,9.461,28.0395,e0e5f8e7-8113-4247-9c6a-0c2a38aa44f3,28.0395,8.3235,11
131,426,-159.7975,28.0395,-11.7528,20.7444,e0e5f8e7-8113-4247-9c6a-0c2a38aa44f3,28.0395,8.3235,11
132,556,-136.3048,29.8121,6.7507,29.8121,97f0e178-a048-4bf7-9b43-f397eef04729,29.8121,3.1397,11
133,569,-134.7061,31.4342,5.224,31.4342,6468e883-e23a-48af-8a80-059cabb5e42c,31.4342,8.6537,11
134,572,-119.4952,33.8668,8.3206,33.8668,e7d98af9-2e00-4804-82c1-549bc6a2403e,33.8668,2.311,11
135,580,-141.4804,33.8668,8.0105,32.2662,e7d98af9-2e00-4804-82c1-549bc6a2403e,33.8668,2.311,11
136,345,-144.5252,34.0429,-18.1228,34.0429,a033f8fe-0008-435f-b119-749aa093a0aa,34.0429,3.3506,10
137,536,-176.3309,34.0429,8.7029,31.621,a033f8fe-0008-435f-b119-749aa093a0aa,34.0429,3.3506,10
138,504,-146.7977,36.3354,6.7375,36.3354,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
139,509,-140.9182,36.3354,9.0822,33.8315,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
140,515,-143.957,36.3354,8.9417,32.05,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
141,301,-165.4847,36.3354,-17.8023,30.6692,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
142,542,-151.386,36.3354,12.1738,32.1581,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
143,524,-142.9594,36.3354,8.7986,33.8846,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
144,551,-156.3741,36.3354,13.0977,34.6077,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
145,498,-141.4676,36.3354,8.2421,30.9366,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
146,254,-152.9658,36.3354,-21.8289,30.8075,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
147,528,-146.3135,36.3354,8.6721,32.8095,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
148,526,-144.1325,36.3354,11.0279,34.62,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
149,549,-144.3045,36.3354,14.0678,32.0525,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
150,487,-149.0047,36.3354,8.333,33.3855,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
151,258,-146.6971,36.3354,-22.0341,31.4721,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
152,510,-141.1371,36.3354,9.911,32.7388,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
153,515,-144.5493,36.3354,9.1329,32.456,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
154,478,-145.1251,36.3354,6.3035,32.344,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
155,481,-141.6458,36.3354,7.616,32.5173,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
156,290,-147.3125,36.3354,-19.2773,31.1772,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
157,516,-143.0224,36.3354,10.9175,33.3924,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
158,540,-140.392,36.3354,14.6383,32.0714,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
159,508,-144.037,36.3354,9.4342,34.248,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
160,505,-151.2494,36.3354,8.2942,31.8707,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
161,259,-153.6119,36.3354,-21.5831,29.8211,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
162,544,-145.2818,36.3354,12.348,33.0437,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
163,527,-148.3516,36.3354,10.0821,32.0406,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
164,545,-180.7871,36.3354,11.6587,33.3812,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
165,449,-170.0257,36.3354,4.3032,33.5617,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
166,287,-179.1533,36.3354,-19.7384,30.516,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
167,521,-156.1473,36.3354,12.9338,34.0579,9d143477-48dd-4806-8eef-6150aa9ad187,36.3354,3.7126,11
